bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
3,2.75,2520,5401,0,7,1360,1160,1946,0,47.6452,-122.37299999999999,1800,5036,0,5,7,13.527829818844937
5,2.25,3550,7992,0,8,3550,0,1968,0,47.7285,-122.179,2110,7992,0,11,5,13.26212705890841
2,1.0,700,20130,0,6,700,0,1949,0,47.4752,-122.271,1490,18630,1,4,30,11.338583982516495
2,1.0,740,5000,0,6,740,0,1926,0,47.5298,-122.273,1170,4968,0,12,18,12.449022745701502
4,3.75,3300,4545,0,10,2600,700,1926,1999,47.6561,-122.274,3300,5000,0,5,20,14.36939624590319
3,2.25,1640,5880,0,7,1240,400,1977,0,47.5323,-122.351,1200,4760,1,5,13,12.936036208848487
3,2.5,2780,8225,0,9,2780,0,1990,0,47.3509,-122.323,720,9736,1,5,7,13.016782837542953
5,1.5,1830,94960,0,7,1830,0,1929,0,47.4218,-122.21799999999999,1440,16365,0,9,19,12.301387370778713
4,2.5,3540,9349,0,10,3540,0,2003,0,47.7046,-122.10700000000001,3280,7546,1,4,10,13.70903942580019
3,2.5,1440,7320,0,7,1440,0,1954,0,47.7179,-122.316,1160,6941,0,7,14,12.971542813248437
4,2.5,2960,223462,0,10,2960,0,2001,0,47.3646,-122.211,2770,16482,1,1,30,13.065795142315812
6,2.5,3180,9375,0,8,1590,1590,1967,0,47.5707,-122.12899999999999,2670,9625,0,12,29,13.429849547739444
5,4.0,3310,8400,0,10,3310,0,2000,0,47.6914,-122.214,3430,8400,1,3,5,14.316286451937186
3,2.0,2390,8025,0,7,2390,0,1921,0,47.6707,-122.288,1920,5350,0,11,18,13.60479076121576
3,2.5,2460,138085,0,9,2460,0,1977,0,47.4572,-122.007,2090,219542,1,3,5,13.312985389904174
3,1.75,1630,15600,0,7,1630,0,1958,0,47.68,-122.165,1830,10850,0,7,25,13.165424782571753
5,2.75,3490,8230,0,10,3490,0,2005,0,47.5825,-121.97,3480,7331,1,2,3,13.539758373899955
4,2.75,2500,5257,0,8,2500,0,1966,0,47.5293,-122.287,1660,5970,0,5,19,12.926350926565435
4,2.5,2080,9846,0,7,1240,840,1984,0,47.3338,-122.26799999999999,1890,7977,1,3,6,12.567066748458124
3,1.5,1290,1286,0,7,1290,0,2000,0,47.6617,-122.34899999999999,1720,1286,0,6,10,12.994532278619134
3,1.0,1700,8645,0,6,1700,0,1955,0,47.4899,-122.337,1500,7980,0,5,23,11.91170829631447
3,1.0,1700,8645,0,6,1700,0,1955,0,47.4899,-122.337,1500,7980,0,11,12,12.559194785729225
3,2.5,2540,11562,0,8,1290,1250,1964,0,47.7614,-122.229,2230,10310,0,9,9,12.834550629748248
3,1.5,1180,8545,0,8,1180,0,1952,0,47.623999999999995,-122.2,1660,9000,0,9,16,13.61217085943569
4,1.75,1520,15398,0,7,1370,150,1960,0,47.5265,-122.05,1840,12500,0,11,21,13.186747511624853
3,2.75,2390,9313,0,8,1390,1000,1942,0,47.7209,-122.331,2390,12712,0,6,3,13.44415842917939
4,2.75,2740,6200,0,8,1820,920,1947,0,47.7084,-122.277,2430,6000,0,8,13,13.560619598657233
3,2.5,2190,8528,0,8,1760,430,1991,0,47.6943,-122.209,2060,9811,1,5,6,13.461690107508359
3,1.0,1350,8700,0,6,1350,0,1942,0,47.4497,-122.289,1300,8700,0,7,8,11.982935344196433
3,1.0,1350,8700,0,6,1350,0,1942,0,47.4497,-122.289,1300,8700,1,3,9,12.450981602512561
4,2.75,2980,42253,0,9,1860,1120,1973,0,47.6392,-122.163,2980,42253,0,12,2,13.76316513133229
2,1.0,790,7450,0,6,790,0,1944,0,47.4743,-122.17,800,7450,0,7,31,12.040614105490253
4,2.25,2130,9000,0,8,2130,0,1965,0,47.5716,-122.15899999999999,2110,10431,0,9,15,13.281076775042335
4,2.5,2700,37431,0,8,1600,1100,1978,0,47.7258,-122.117,2290,37431,1,2,3,13.429849547739444
3,2.0,3200,18184,0,8,2000,1200,1977,0,47.6034,-122.17200000000001,1670,7416,0,12,8,13.654755953482312
2,1.5,1159,4800,0,7,1159,0,1948,0,47.6592,-122.399,1640,4800,0,5,14,13.275086181158716
4,3.5,3080,118918,0,9,3080,0,2008,0,47.7721,-121.92399999999999,1830,434728,0,8,26,13.364526504411781
3,1.0,1000,9295,0,7,1000,0,1955,0,47.483999999999995,-122.346,1320,13500,1,1,28,12.323860125621126
3,3.25,2260,3727,0,8,1880,380,2003,0,47.6422,-122.361,1600,4800,0,12,31,13.586098651497313
4,2.25,2270,9600,0,7,1290,980,1976,0,47.3261,-122.355,1930,15000,0,8,18,12.628067055589549
1,0.75,760,5746,0,5,760,0,1915,0,47.3046,-122.215,970,6696,1,5,5,11.461642696843066
4,1.75,1420,5382,0,5,1040,380,1942,0,47.4946,-122.18700000000001,1150,5382,0,10,16,12.388398368982115
4,2.5,2500,8680,0,7,1250,1250,1958,0,47.6073,-122.19200000000001,2140,8680,0,8,13,13.556741124342862
2,1.5,1450,6258,0,8,1450,0,1983,0,47.3785,-122.322,1460,5375,0,11,13,12.409017571151187
5,3.0,2500,5750,0,8,1430,1070,1999,0,47.551,-122.369,1980,7130,0,12,5,12.971542813248437
3,1.5,2210,6300,0,8,2210,0,1916,0,47.5892,-122.29,2700,6300,0,6,11,13.591117476312084
5,2.75,3020,9187,0,9,3020,0,2007,0,47.6806,-122.167,2250,9675,1,4,17,13.68767832281738
4,2.5,3290,7538,0,9,3290,0,2004,0,47.598,-121.97200000000001,3450,7538,0,12,8,13.527829818844937
4,4.0,5780,7173,0,11,4130,1650,2008,0,47.6374,-122.288,3930,7994,0,12,19,14.876767406109316
3,2.5,1820,4910,0,8,1820,0,1993,0,47.5703,-121.99600000000001,2090,6668,0,6,4,13.184400648021263
4,2.75,2500,10330,0,8,1380,1120,1978,0,47.7743,-122.286,2270,10430,0,8,5,13.171155446333852
2,1.0,1210,9375,0,7,1210,0,1952,0,47.3865,-122.322,1680,8400,0,11,17,12.384223015005313
2,1.5,1090,4000,0,8,970,120,1951,0,47.5798,-122.39299999999999,1700,4000,0,6,16,13.038983942375959
4,2.25,1330,8400,0,8,1330,0,1962,0,47.6078,-122.169,2270,10146,0,6,5,13.199326270390594
2,1.0,890,4590,0,7,890,0,1923,0,47.6901,-122.36200000000001,1310,4590,0,6,6,13.07107218827772
3,1.75,1360,4998,0,8,1360,0,1968,2014,47.547,-122.302,1350,4998,1,4,21,13.005831808336863
5,3.75,4220,9240,0,11,3420,800,1991,0,47.5895,-122.229,3380,9240,0,9,5,14.269766465162304
4,2.5,3780,6800,0,8,3780,0,2004,0,47.3526,-122.012,3640,7326,1,4,9,13.217584462330732
4,2.0,2610,14321,0,6,1690,920,1940,0,47.4672,-122.296,1630,8599,0,10,17,12.594564519830627
3,2.5,1980,2975,0,8,1980,0,1993,0,47.6294,-122.344,1980,3144,0,10,21,13.508986756405742
3,1.75,1290,8688,0,7,1290,0,1980,0,47.3655,-122.08,1750,9090,1,4,30,12.278146765092908
5,3.25,3620,5500,0,9,3620,0,2003,0,47.5442,-121.99600000000001,3260,5500,0,10,30,13.660026823347495
2,2.5,2680,7392,0,9,2680,0,2004,0,47.717,-122.02600000000001,2315,7045,0,5,4,13.560619598657233
3,1.75,1200,8631,0,7,1200,0,1959,0,47.3864,-122.30799999999999,1564,8115,1,2,3,12.230770136157428
2,2.75,1992,10946,1,6,1288,704,1903,0,47.3551,-122.475,1110,8328,0,10,1,12.97059352781685
4,1.75,1640,13566,0,7,1120,520,1977,0,47.7423,-122.09899999999999,1470,13530,1,2,6,12.934227349287102
4,2.75,1920,4400,0,6,960,960,1906,0,47.5532,-122.365,1040,4400,1,2,2,12.899097318586382
3,2.25,1840,7326,0,7,1370,470,1979,0,47.3958,-122.16799999999999,2050,7475,0,10,14,12.676048149380394
3,1.5,1310,9471,0,8,1310,0,1970,0,47.6644,-122.148,2100,9449,1,1,9,13.169248871698304
2,1.0,1050,6317,0,7,1050,0,1913,0,47.7364,-121.98100000000001,1600,9616,1,1,8,12.765548423664681
4,2.5,2570,4480,0,8,1580,990,1927,0,47.6701,-122.291,2070,4480,0,10,31,13.697853639354802
3,1.0,930,5160,0,6,930,0,1919,0,47.5256,-122.35700000000001,1060,5160,0,7,7,12.611541086966115
1,1.0,730,3000,0,7,730,0,1911,0,47.6741,-122.396,1520,5000,0,6,2,12.886643575525625
2,2.5,1270,1242,0,7,1270,0,2008,0,47.701,-122.36200000000001,1280,1199,1,2,3,12.759960632315702
2,1.0,1150,6000,0,7,710,440,1921,0,47.6841,-122.213,2450,7200,1,2,26,13.629182184591333
2,1.0,820,10450,0,7,820,0,1965,0,47.4261,-122.199,1240,11200,0,6,12,12.06105265381003
4,1.75,3000,42200,0,7,1500,1500,1950,0,47.5265,-122.20200000000001,2500,9821,0,5,22,13.279368835614243
3,2.0,2220,5000,0,7,1110,1110,1966,0,47.5807,-122.39399999999999,1450,5000,1,2,13,13.265165909887987
5,3.25,2500,7620,0,7,1250,1250,1962,0,47.5298,-122.344,2020,7620,1,5,4,13.112315061750808
3,3.5,1540,1427,0,7,1360,180,2007,0,47.542,-122.322,1220,4000,0,10,15,12.286043042897075
4,2.75,2750,15450,0,8,1800,950,1978,0,47.7749,-122.28299999999999,2750,10620,1,4,13,13.329379172803593
4,2.5,3130,12463,0,8,1620,1510,1978,0,47.568999999999996,-122.12700000000001,2740,11779,0,10,24,13.42246945133505
3,2.0,1430,9250,0,8,990,440,1983,0,47.6952,-122.096,1830,8003,1,4,1,13.1421679654829
3,2.5,2680,327135,0,8,2680,0,1995,0,47.3783,-122.00299999999999,2020,60080,0,5,7,13.353476685668044
4,2.5,3010,5701,0,8,3010,0,2003,0,47.3492,-122.152,3010,5772,0,8,1,12.793723190057223
3,1.5,1530,7500,0,7,1530,0,1986,0,47.3639,-122.055,2080,11250,0,10,3,12.487488878546145
3,1.0,1240,4842,0,6,1240,0,1916,0,47.5166,-122.26899999999999,1540,5110,0,5,21,12.25486757159303
3,2.5,2260,93218,0,6,2260,0,1998,0,47.2582,-121.935,2180,111078,1,3,25,12.813119851828635
4,2.25,2820,5000,0,9,1800,1020,1926,0,47.6097,-122.287,2880,6000,1,4,13,13.887832149776026
3,2.5,3560,8297,0,8,1650,1910,1948,0,47.6473,-122.40700000000001,2760,8297,1,2,11,13.535797977912118
3,2.25,1630,9145,0,7,1630,0,1960,0,47.5,-122.34700000000001,1630,9206,0,7,24,12.220966184120165
4,2.5,2880,23994,0,9,2880,0,2002,0,47.2124,-122.005,2470,17009,1,1,21,13.190023895035274
3,3.25,2200,7440,0,7,1710,490,1947,0,47.5409,-122.26799999999999,1260,6765,1,3,23,13.171155446333852
3,1.75,1620,7500,0,7,1220,400,1981,0,47.4815,-122.162,1470,7938,1,3,9,12.758522821680685
3,1.75,1480,2185,0,9,1480,0,2005,0,47.6945,-122.17,1480,2441,0,5,5,13.3374763699232
4,2.5,2250,10696,0,8,2250,0,1996,0,47.5715,-122.12799999999999,2340,13286,1,4,22,13.377007146164305
4,3.0,3540,11098,0,10,3000,540,1940,0,47.63399999999999,-122.288,3430,8214,0,12,3,14.603968372873895
3,2.0,1790,42399,0,7,1790,0,1990,0,47.3143,-122.134,1330,40015,0,6,19,12.54254845357358
3,2.0,1400,6380,0,7,700,700,1924,0,47.7015,-122.316,1690,5800,1,5,1,12.976183182038383
3,1.5,2390,4452,0,9,1790,600,1929,0,47.5826,-122.37799999999999,2610,5000,0,12,22,13.579789490265188
4,1.75,2400,10050,0,8,2400,0,1957,0,47.6339,-122.124,1680,10050,1,1,13,13.361381852676738
3,1.5,2050,6384,0,7,1350,700,1958,0,47.5325,-122.37799999999999,1590,7214,0,8,19,12.999067423500716
4,3.0,2640,5267,0,7,2640,0,2001,0,47.5298,-121.88,2640,5670,1,4,22,13.102162710901053
5,1.75,2320,7700,0,7,1290,1030,1962,0,47.3426,-122.285,1740,7210,0,9,25,12.429220196836383
4,2.5,2440,3600,0,8,2440,0,1902,0,47.6298,-122.36200000000001,2440,5440,0,6,19,14.096923772119156
3,1.0,1260,7500,0,6,1260,0,1954,0,47.4191,-122.33,1260,7500,0,10,27,11.695255355062795
5,4.75,6240,47480,0,11,4610,1630,2003,0,47.5317,-122.23299999999999,4170,17668,0,9,18,14.897316067298997
4,2.5,1930,8458,0,7,1930,0,1993,0,47.3645,-122.039,1670,9485,0,9,23,12.691583538230217
4,1.75,1200,7680,0,7,1200,0,1968,0,47.3138,-122.19200000000001,1490,7800,0,6,12,12.25486757159303
1,1.0,970,7639,0,5,570,400,1920,0,47.4655,-122.346,1360,7380,1,5,4,12.278397958261774
3,1.75,1810,10800,0,8,1210,600,1968,0,47.5236,-122.184,1800,10800,0,10,29,12.866182555987908
3,1.0,1380,7015,0,7,1380,0,1925,0,47.6987,-122.36,1160,6700,0,9,18,12.919024904363686
3,1.0,1470,6500,0,7,1470,0,1953,0,47.473,-122.36200000000001,1470,9300,0,7,10,12.923914877701906
3,1.0,1010,7920,0,6,1010,0,1925,0,47.5249,-122.37,1520,7560,0,12,16,12.283038316285214
3,1.0,1010,7920,0,6,1010,0,1925,0,47.5249,-122.37,1520,7560,1,3,30,12.873904582205107
3,1.5,1340,11744,0,7,1340,0,1950,0,47.4947,-122.36,2020,13673,0,12,11,12.785493861878301
3,1.0,970,7275,0,7,970,0,1970,0,47.4006,-122.18799999999999,1750,7200,0,5,19,12.278397958261774
3,1.0,1122,6554,0,5,1122,0,1900,0,47.5135,-122.257,1610,5650,1,2,13,12.487488878546145
3,2.75,1670,1350,0,9,1350,320,2014,0,47.5763,-122.40799999999999,1520,4800,0,12,9,13.287794761585532
3,1.75,2840,16851,0,8,1600,1240,1950,0,47.7458,-122.287,2650,11063,1,2,6,12.994532278619134
2,1.0,770,8600,0,4,770,0,1914,0,47.5325,-122.031,1420,6960,1,4,29,12.421188057397055
3,2.25,2040,130680,0,9,2040,0,1977,0,47.7584,-122.13600000000001,3080,39630,0,9,11,13.500801182986649
4,2.5,3052,12145,0,8,3052,0,2004,0,47.2598,-122.304,2767,8604,1,1,19,12.959846800844963
3,2.5,2620,14248,0,8,1830,790,1977,0,47.6281,-122.194,2620,12343,0,9,12,13.429849547739444
5,2.25,3120,10400,0,8,3120,0,1980,0,47.3097,-122.34,2160,8267,1,2,18,12.74110588624638
2,1.0,1100,3975,0,7,900,200,1950,0,47.6701,-122.286,1110,4280,1,5,8,12.886643575525625
4,2.75,3410,95396,0,10,3410,0,1962,0,47.6547,-122.15799999999999,3721,35352,0,7,31,14.018452218287162
5,2.75,2510,9180,0,8,1600,910,1975,0,47.6389,-122.098,2650,9780,0,7,8,13.452387728159122
3,1.75,1680,8629,0,8,1200,480,1977,0,47.3662,-122.319,1990,8400,0,10,2,12.637858308703688
3,2.0,1960,6450,0,7,1000,960,1977,0,47.3972,-122.029,1660,20720,1,2,18,12.95394709264047
2,1.0,1040,6900,0,7,1040,0,1915,0,47.5411,-122.391,1620,6280,1,4,21,12.94323910384853
5,1.5,1750,9780,0,7,1750,0,1961,0,47.7755,-122.235,1750,10295,0,10,7,12.861001210669146
3,3.25,2170,12508,0,9,1650,520,1928,1970,47.5665,-122.229,2720,21070,0,5,12,13.68386424460372
3,2.5,1639,2710,0,8,1479,160,2003,0,47.5924,-122.294,1580,1733,0,8,21,13.017005083966255
4,2.25,2100,9984,0,7,1290,810,1973,0,47.7365,-122.242,1930,10511,0,6,25,12.945151145750263
2,1.0,880,1753,0,7,880,0,1945,0,47.6475,-122.397,1010,1748,0,10,8,12.706850963741102
3,1.75,1940,8376,0,8,1290,650,1963,0,47.5586,-122.17299999999999,2400,8674,1,4,16,13.217675375388819
4,2.5,2490,11650,0,7,1390,1100,1990,0,47.4416,-122.33200000000001,2010,10495,0,10,30,12.506180941677357
3,2.25,2060,7080,0,9,1800,260,1940,0,47.6455,-122.40899999999999,3070,7500,1,4,29,13.793777087790152
4,2.5,2720,10455,0,10,2500,220,1981,0,47.5564,-122.15799999999999,3240,12348,0,9,30,13.790193775620484
3,2.25,2180,6850,0,7,1750,430,1973,0,47.7246,-122.21700000000001,1740,7016,0,7,25,13.02805489573287
4,3.25,3600,38016,0,11,3310,290,1991,0,47.7124,-122.25299999999999,2440,22693,0,10,9,14.162640795773006
2,1.0,840,9000,0,6,840,0,1951,0,47.5033,-122.329,1350,10400,1,4,6,12.301387370778713
3,2.0,2370,12196,0,7,2370,0,1970,0,47.6734,-122.176,1380,12196,0,8,13,13.102162710901053
4,2.25,2270,9100,0,7,2270,0,1978,0,47.7242,-122.17,1710,7910,1,4,21,12.948012371209098
4,2.5,2720,7043,0,9,2720,0,2003,0,47.3315,-122.169,2640,6958,0,12,8,12.920249641259614
3,1.5,1140,4800,0,7,1140,0,1915,0,47.6368,-122.354,1260,4800,1,3,27,13.481436842589853
4,2.5,2460,5000,0,8,1620,840,1938,0,47.6282,-122.29299999999999,2320,5000,0,6,2,13.779884416590017
3,1.5,1240,9196,0,8,1240,0,1968,0,47.7562,-122.094,1690,10800,1,1,13,12.787796524386318
5,4.5,10040,37325,1,11,7680,2360,1940,2001,47.65,-122.214,3930,25449,0,6,11,15.770309796029744
3,2.25,1670,9500,0,7,1170,500,1977,0,47.7253,-122.309,1470,9500,0,8,5,12.959846800844963
4,1.75,2220,6731,0,7,1110,1110,1953,0,47.5691,-122.391,1600,6350,1,4,16,13.475521344022278
3,1.0,980,9903,0,7,980,0,1966,0,47.7746,-122.23899999999999,1830,9903,0,12,1,12.721888795877375
4,1.5,1890,6938,0,8,1890,0,1919,0,47.5896,-122.389,1700,6250,0,6,16,13.623139877437296
2,1.0,1100,6000,0,6,1100,0,1900,0,47.5275,-122.323,1280,6000,1,5,1,12.25486757159303
2,1.75,2770,19700,0,8,1780,990,1983,0,47.7581,-122.365,2360,9700,0,8,11,13.26212705890841
4,2.75,4250,10925,0,10,4250,0,2003,0,47.5297,-122.14,4650,11544,1,4,4,14.004477485291124
2,2.0,1370,4866,0,8,1370,0,2005,0,47.70399999999999,-122.012,1365,4784,0,8,1,12.975025107000038
3,1.5,1480,13457,0,7,1480,0,1959,0,47.5914,-122.13600000000001,2100,10517,0,9,3,13.07107218827772
4,3.75,3770,4000,0,9,2890,880,1916,0,47.6157,-122.287,2800,5000,0,11,26,14.217637433703022
6,3.0,2870,206474,0,7,2330,540,1960,1985,47.401,-122.095,2380,59677,0,12,23,13.199326270390594
3,2.5,3820,35016,0,9,3820,0,1987,0,47.6496,-122.041,3010,35190,0,12,10,13.560619598657233
3,2.5,1530,2978,0,7,1210,320,1997,0,47.6796,-122.39,1640,5100,0,7,16,13.361381852676738
3,2.75,4120,16365,0,12,4120,0,1999,0,47.5265,-122.148,4020,14110,1,4,7,14.077875591662238
3,2.25,1590,7267,0,7,1100,490,1976,0,47.7457,-122.33200000000001,2060,8336,0,8,1,12.91164481522143
3,1.0,1520,8600,0,6,1040,480,1951,0,47.5134,-122.335,1320,8600,0,7,21,12.25486757159303
4,2.5,2350,4675,0,9,2150,200,1923,0,47.6344,-122.305,2240,3848,1,5,4,13.68767832281738
4,2.0,1370,8837,0,7,1370,0,1955,0,47.4386,-122.285,1360,9000,0,10,24,12.384223015005313
3,2.5,1540,6100,0,6,770,770,1944,2014,47.5696,-122.37799999999999,1710,5950,0,7,14,13.151924121391561
3,3.25,3786,38038,1,9,1934,1852,1978,2006,47.3907,-122.448,2850,33361,0,7,23,14.137522315429578
4,2.25,1500,5393,0,7,1500,0,1999,0,47.3378,-122.262,1500,5952,0,7,22,12.278397958261774
6,2.0,1750,17685,0,5,1750,0,1943,0,47.5096,-122.178,1750,9209,1,4,9,12.660331092405906
3,1.5,1800,8303,0,7,1200,600,1957,0,47.7693,-122.35700000000001,1800,8171,0,7,30,13.000198003314573
2,1.75,1180,55321,0,8,1180,0,1941,2004,47.3329,-122.09100000000001,1480,56192,0,8,18,12.647551406590285
2,1.0,830,6030,0,6,830,0,1925,0,47.6994,-122.34700000000001,1280,6030,0,12,17,12.959846800844963
3,1.75,1540,9450,0,6,1040,500,1919,0,47.6985,-122.348,1200,5400,0,9,4,12.979649382005148
3,2.25,1610,8296,0,8,1610,0,1978,0,47.7,-122.29700000000001,1610,8288,0,8,4,13.017005083966255
3,2.25,1990,10260,0,8,1990,0,1987,0,47.6801,-122.115,1990,10260,0,5,20,13.42246945133505
3,2.5,2070,4132,0,8,2070,0,1999,0,47.6036,-122.015,1530,5606,0,6,24,13.190023895035274
3,1.75,1760,12874,0,7,1230,530,1967,0,47.5906,-122.167,1950,10240,0,6,13,13.265599278590988
3,1.75,1740,8528,0,7,1290,450,1939,0,47.7097,-122.303,1610,8528,0,12,17,13.081543466215237
3,1.5,1950,4473,0,6,1530,420,1914,0,47.7094,-122.228,2670,14256,1,1,12,12.899222326086994
3,1.0,1280,8184,0,6,1280,0,1947,0,47.7467,-122.319,1120,8184,0,6,13,12.624786269856633
3,1.75,1460,7203,0,7,1460,0,1990,0,47.5049,-122.189,1570,7203,1,3,25,12.779875885354993
4,3.25,3770,982998,0,10,3770,0,1992,0,47.413999999999994,-122.087,2290,37141,0,9,5,13.813509557297108
4,1.75,2410,8447,0,8,2060,350,1936,1980,47.6499,-122.088,2520,14789,0,8,14,13.217675375388819
4,1.75,2410,8447,0,8,2060,350,1936,1980,47.6499,-122.088,2520,14789,0,10,16,13.217675375388819
3,1.75,1400,7300,0,6,1400,0,1948,0,47.4999,-122.26799999999999,1440,10825,0,8,21,12.25486757159303
3,2.5,2100,7587,0,9,2100,0,1990,0,47.3072,-122.391,2330,8119,1,2,26,12.666660207428574
4,3.5,5360,25800,0,9,3270,2090,1971,0,47.6099,-122.054,2650,21781,1,5,4,13.45883704259595
3,1.0,1000,9150,0,7,1000,0,1969,0,47.4829,-122.124,1490,10647,0,6,16,12.487488878546145
4,3.5,3150,6175,0,9,3150,0,2001,0,47.5966,-122.01700000000001,3150,6986,0,9,2,13.45883704259595
5,3.5,4180,17841,0,10,3160,1020,1990,0,47.5618,-122.037,3260,12608,0,9,8,13.83531416565213
4,2.25,2840,20242,0,8,2240,600,1972,0,47.638999999999996,-122.21600000000001,2840,20372,0,12,9,13.95091606833254
4,2.5,2110,35091,0,8,1290,820,1985,0,47.467,-122.014,2740,36427,0,6,27,13.038983942375959
2,1.5,1660,4000,0,7,1000,660,1950,0,47.6832,-122.304,1570,5500,0,9,24,12.923914877701906
4,3.0,2160,4400,0,7,1320,840,1921,0,47.6163,-122.29299999999999,1430,4400,0,9,5,13.407543823396258
4,2.5,2420,7744,0,9,2420,0,1994,0,47.534,-122.18,2820,11129,1,4,14,13.304686600863562
4,1.75,1920,3844,0,7,1170,750,1967,0,47.7041,-122.353,1480,3844,1,5,4,13.126357390703754
4,2.5,2310,8030,0,7,2310,0,1978,0,47.7433,-121.98200000000001,1780,8041,0,6,4,12.807518376977407
3,2.25,2330,4000,0,7,1520,810,1927,0,47.6732,-122.29,1870,4000,0,5,29,13.429849547739444
5,2.5,2340,13713,0,8,1670,670,1967,0,47.3307,-122.324,2080,11000,0,7,8,12.369470438714096
4,2.5,2590,5756,0,8,2590,0,2001,0,47.5356,-121.875,2620,6109,0,7,21,13.263864675787632
2,3.0,1410,1240,0,8,1140,270,2006,0,47.5221,-122.39,1410,1273,0,5,5,12.91164481522143
3,2.75,2850,8039,0,8,1540,1310,1989,0,47.4141,-122.204,2240,7727,0,7,16,12.721888795877375
2,1.0,730,6728,0,6,730,0,1953,0,47.4275,-122.324,1170,7034,1,4,20,11.711784520403112
3,1.75,1470,6250,0,7,1070,400,1939,0,47.7394,-122.288,2630,7050,0,6,6,12.976183182038383
4,2.25,2330,11400,0,8,2330,0,1974,0,47.4495,-122.148,2640,10200,0,8,27,12.834683971615659
4,2.25,2460,11250,0,8,2460,0,1959,0,47.3182,-122.212,1630,10216,0,6,25,12.52815976788113
3,2.25,2080,111513,0,8,1680,400,1977,0,47.7403,-122.11200000000001,2440,107157,0,7,21,13.017005083966255
2,1.0,990,8140,0,6,990,0,1910,0,47.5828,-122.382,2150,5000,1,5,11,12.25486757159303
3,2.5,1450,4106,0,7,1450,0,2011,0,47.3655,-122.01899999999999,2000,4000,0,11,21,12.53897064502647
3,1.75,1340,3900,0,7,1340,0,1900,0,47.6711,-122.37899999999999,1470,1611,1,2,23,13.361381852676738
3,2.5,2730,7372,0,9,2730,0,1998,0,47.2831,-122.346,2710,8343,1,2,20,12.765691290604371
3,1.0,1140,7560,0,6,1140,0,1958,0,47.4624,-122.185,1300,7560,0,9,24,12.292254928916668
4,1.5,1950,6300,0,7,1650,300,1944,0,47.6819,-122.271,1760,6300,1,3,24,13.527829818844937
4,1.75,2000,25700,0,7,1150,850,1958,0,47.32,-122.36200000000001,2420,27500,1,2,13,12.64625475052596
3,1.0,900,37800,0,5,700,200,1923,0,47.7146,-122.234,1750,11998,1,4,1,12.779875885354993
5,2.75,3390,5211,0,9,3390,0,2004,0,47.5977,-121.98100000000001,3210,5211,0,5,27,13.507627138738266
1,1.0,720,6000,0,6,720,0,1940,0,47.5266,-122.316,1040,6000,0,6,2,11.951186847493476
3,1.0,940,10368,0,7,940,0,1965,0,47.6608,-122.133,2090,9620,0,6,11,12.777055016970678
3,1.75,1770,10513,0,7,1400,370,1982,0,47.7726,-122.266,2070,9968,1,5,7,12.936036208848487
1,1.0,590,833,0,7,590,0,1926,0,47.6082,-122.29899999999999,780,1617,0,7,1,12.216027926866138
3,2.5,1980,1873,0,7,1470,510,1996,0,47.6659,-122.369,1500,1873,1,5,6,13.270785106659046
4,3.25,3070,10375,0,10,2180,890,1962,2005,47.5862,-122.198,2500,11194,0,10,22,14.217637433703022
4,2.5,3500,7519,0,9,3500,0,2004,0,47.6799,-122.024,3920,7982,0,10,8,13.579789490265188
3,2.5,2100,5112,0,8,2100,0,1999,0,47.5338,-121.867,2100,4370,1,3,5,13.12216535779974
4,2.25,2620,98881,0,7,1820,800,1952,0,47.4662,-122.45299999999999,1728,95832,1,4,23,13.171155446333852
4,2.5,2810,10613,0,9,2810,0,1989,0,47.5424,-122.141,2800,9933,0,6,22,13.60479076121576
4,1.5,2290,8773,0,7,1330,960,1947,0,47.7173,-122.33,1740,7058,1,2,20,12.959846800844963
3,1.75,1350,7588,0,7,1350,0,1993,0,47.3123,-122.023,1470,7341,0,12,26,12.393593164270362
4,2.5,2770,19116,0,8,1600,1170,1961,0,47.3386,-122.319,2730,18429,0,11,12,12.672008638147602
4,1.75,2530,5000,0,8,2070,460,1917,0,47.6624,-122.348,1950,3600,0,8,27,13.487007879880162
3,1.0,1280,10500,0,5,1280,0,1941,0,47.566,-121.89399999999999,1410,10500,0,7,15,12.581081982573842
3,1.75,1060,38644,0,7,1060,0,1983,0,47.7442,-122.072,1310,11416,0,7,18,12.948012371209098
2,1.75,1000,3554,0,8,1000,0,1975,0,47.3811,-122.32,1150,4000,0,7,26,12.25486757159303
3,3.25,3870,11000,0,9,2970,900,1991,0,47.5545,-122.354,2970,11000,1,4,27,13.377007146164305
5,2.0,3370,5000,0,7,2140,1230,1907,0,47.6373,-122.35,1920,3200,0,5,19,13.54370314700388
4,1.75,2290,7765,0,6,2290,0,1936,1953,47.4997,-122.353,1240,8215,0,7,24,12.419169901386761
3,2.25,1670,7150,0,7,1670,0,1990,0,47.3603,-122.088,1570,7040,0,7,23,12.551437369385376
3,1.75,1460,22651,0,7,1460,0,1961,0,47.4861,-122.03,2030,49222,0,6,5,12.886643575525625
3,1.75,1770,8235,0,7,1030,740,1960,0,47.4323,-122.32799999999999,1560,8918,0,6,16,12.59473402514672
2,1.0,820,5100,0,6,820,0,1954,0,47.5175,-122.205,2270,5100,0,8,26,12.367345048436391
